time_ms,dist_cm,error_cm,v_base,pwm_L,pwm_R,drift,rms_error,iae,overshoot_pct
64351.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.434,3.66
64360.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.435,3.66
64370.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.435,3.66
64381.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.436,3.66
64390.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.436,3.66
64400.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.437,3.66
64411.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.437,3.66
64420.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.438,3.66
64430.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.438,3.66
64441.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.439,3.66
64450.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.44,3.66
64460.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.44,3.66
64471.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.441,3.66
64480.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.441,3.66
64490.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.442,3.66
64501.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.442,3.66
64510.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.443,3.66
64520.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.443,3.66
64531.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.444,3.66
64540.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.444,3.66
64550.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.445,3.66
64561.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.445,3.66
64570.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.446,3.66
64580.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.446,3.66
64591.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.447,3.66
64600.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.447,3.66
64610.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.448,3.66
64621.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.448,3.66
64630.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.449,3.66
64640.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.449,3.66
64651.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.45,3.66
64660.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.45,3.66
64670.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.451,3.66
64681.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.452,3.66
64690.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.452,3.66
64700.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.453,3.66
64711.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.453,3.66
64720.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.454,3.66
64730.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.454,3.66
64741.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.455,3.66
64750.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.455,3.66
64760.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.456,3.66
64771.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.456,3.66
64780.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.457,3.66
64790.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.458,3.66
64801.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.458,3.66
64810.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.459,3.66
64820.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.459,3.66
64831.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.46,3.66
64840.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.46,3.66
64850.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.461,3.66
64861.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.461,3.66
64870.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.462,3.66
64880.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.462,3.66
64891.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.463,3.66
64900.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.463,3.66
64910.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.464,3.66
64921.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.464,3.66
64930.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.465,3.66
64940.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.465,3.66
64951.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.466,3.66
64960.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.467,3.66
64970.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.467,3.66
64981.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.468,3.66
64990.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.468,3.66
65000.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.469,3.66
65011.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.469,3.66
65020.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.47,3.66
65030.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.47,3.66
65041.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.471,3.66
65050.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.472,3.66
65060.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.472,3.66
65071.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.473,3.66
65080.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.473,3.66
65090.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.474,3.66
65101.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.474,3.66
65110.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.475,3.66
65120.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.476,3.66
65131.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.476,3.66
65140.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.477,3.66
65150.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.478,3.66
65161.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.478,3.66
65170.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.479,3.66
65180.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.054,5.479,3.66
65191.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.054,5.48,3.66
65200.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.054,5.481,3.66
65210.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.054,5.481,3.66
65221.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.482,3.66
65230.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.482,3.66
65240.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.483,3.66
65251.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.483,3.66
65260.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.484,3.66
65270.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.484,3.66
65281.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.485,3.66
65290.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.486,3.66
65300.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.486,3.66
65311.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.487,3.66
65320.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.487,3.66
65330.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.488,3.66
65341.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.488,3.66
65350.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.489,3.66
65360.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.489,3.66
65371.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.49,3.66
65380.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.49,3.66
65390.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.491,3.66
65401.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.492,3.66
65410.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.492,3.66
65420.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.493,3.66
65431.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.054,5.493,3.66
65440.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.054,5.494,3.66
65450.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.054,5.495,3.66
65461.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.495,3.66
65470.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.496,3.66
65480.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.496,3.66
65491.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.497,3.66
65500.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.497,3.66
65510.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.498,3.66
65521.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.499,3.66
65530.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.499,3.66
65540.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.5,3.66
65551.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.5,3.66
65560.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.501,3.66
65570.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.501,3.66
65581.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.502,3.66
65590.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.502,3.66
65600.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.503,3.66
65611.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.503,3.66
65620.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.504,3.66
65630.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.505,3.66
65641.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.505,3.66
65650.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.506,3.66
65660.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.506,3.66
65671.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.507,3.66
65680.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.507,3.66
65690.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.508,3.66
65701.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.508,3.66
65710.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.509,3.66
65720.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.509,3.66
65731.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.51,3.66
65740.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.51,3.66
65750.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.054,5.511,3.66
65761.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.512,3.66
65770.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.512,3.66
65780.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.054,5.513,3.66
65791.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.513,3.66
65800.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.514,3.66
65810.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.514,3.66
65821.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.515,3.66
65830.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.515,3.66
65840.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.054,5.516,3.66
65851.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.516,3.66
65860.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.517,3.66
65870.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.054,5.517,3.66
65881.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.518,3.66
65890.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.518,3.66
65900.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.054,5.519,3.66
65911.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.519,3.66
65920.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.52,3.66
65930.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.054,5.521,3.66
65941.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.521,3.66
65950.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.522,3.66
65960.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.054,5.522,3.66
